name,artist,url,release_date,added_at,created_at
君は言うかな,tonun,https://open.spotify.com/album/4QiOFIkalboEAZI1jaDgo1,2023-06-14,2023-06-22,2023-07-31
eyes,tonun,https://open.spotify.com/album/4QiOFIkalboEAZI1jaDgo1,2023-06-14,2023-06-22,2023-07-31
merry-go-round,tonun,https://open.spotify.com/album/4QiOFIkalboEAZI1jaDgo1,2023-06-14,2023-06-22,2023-07-31
red flag collector,Kelly Clarkson,https://open.spotify.com/album/29nqXCfWwutCC9ZWnNZKHU,2023-06-09,2023-06-23,2023-07-31
Lemon - Numcha Remake,ADOY,https://open.spotify.com/album/34e39kGupWKiEYz3ggV2aZ,2023-06-14,2023-06-24,2023-07-31
I Want You Closer,Funkindustry,https://open.spotify.com/album/7BQGnQO5ht0j8SI2zzmLOj,2023-06-16,2023-06-24,2023-07-31
日曜前夜,Nagakumo,https://open.spotify.com/album/4aVcSbbEmsjUlDeCAD8y5N,2023-06-14,2023-06-24,2023-07-31
My Big Day,Bombay Bicycle Club,https://open.spotify.com/album/5l1WChtDQQFQvKSMFfnaKD,2023-06-14,2023-06-24,2023-07-31
いつか僕らは〜I Left My Heart in Rausu〜,森 大翔,https://open.spotify.com/album/4j2IGGULKS8mdbqf6sThTy,2023-05-31,2023-06-25,2023-07-31
may halaga pa ba ako sayo??,juan karlos,https://open.spotify.com/album/1YEVFMkywkC9S4KCXcRy4d,2023-06-23,2023-06-25,2023-07-31
シラフ,YONA YONA WEEKENDERS,https://open.spotify.com/album/7LrHpRzmWf26GXIJ4uqR6R,2023-06-21,2023-06-25,2023-07-31
In the Wee Small Hours of the Morning (feat. Jacob Collier),säje,https://open.spotify.com/album/0TXFSxrFzaxgwn5Fke3WWq,2023-06-23,2023-06-25,2023-07-31
No California,Ilsey,https://open.spotify.com/album/3MTWOgFgOmAQbqw49MKbaq,2023-06-23,2023-06-25,2023-07-31
Ikaw Pa Rin,Jason Marvin,https://open.spotify.com/album/6HwmbK50wepbcNKAScwyFv,2023-05-24,2023-06-26,2023-07-31
Yourself,Shin Sakiura,https://open.spotify.com/album/5FbSkATpgmz861U1EGs54M,2023-06-28,2023-07-06,2023-07-31
Universe,Shin Sakiura,https://open.spotify.com/album/5FbSkATpgmz861U1EGs54M,2023-06-28,2023-07-07,2023-07-31
Beautiful(epilogue),Hiroko Sebu,https://open.spotify.com/album/1nbyYkDTy2DGY5dKTrI2ga,2021-10-01,2023-07-09,2023-07-31
月を見ていた,Kenshi Yonezu,https://open.spotify.com/album/1vRP9NcPzsS14TroLaywor,2023-06-26,2023-07-09,2023-07-31
In A Perfect World (with Julia Michaels),"['Dean Lewis', 'Julia Michaels']",https://open.spotify.com/album/2OFiWC4MyJh72imvTDV3gq,2023-06-29,2023-07-09,2023-07-31
You and I - Acoustic,SYML,https://open.spotify.com/album/1K15bUc42XXQWoBR8ZtiMi,2023-06-30,2023-07-09,2023-07-31
skip this part,Kelly Clarkson,https://open.spotify.com/album/5c56JYNgc48iDnwHHlOcye,2023-06-23,2023-07-09,2023-07-31
me,Kelly Clarkson,https://open.spotify.com/album/5c56JYNgc48iDnwHHlOcye,2023-06-23,2023-07-09,2023-07-31
Overcome,Nothing But Thieves,https://open.spotify.com/album/0kqOkJ9HCUD4AXKvvR6lb7,2023-06-30,2023-07-10,2023-07-31
Talking To Myself,Nothing But Thieves,https://open.spotify.com/album/0kqOkJ9HCUD4AXKvvR6lb7,2023-06-30,2023-07-10,2023-07-31
What a Morning,Emilie Schiøtt,https://open.spotify.com/album/7b00LMcTvWmUzJEskoWC4R,2017-08-25,2023-07-10,2023-07-31
Thank You For Everything,Diego Gonzalez,https://open.spotify.com/album/4ZMv4G1yofnlaOdZKqkqwG,2023-07-07,2023-07-10,2023-07-31
Alonica,LANY,https://open.spotify.com/album/4CeQZSPYxRCFhibNMSXdwu,2023-07-07,2023-07-10,2023-07-31
Break My Heart,"['Victor Franco', 'Lindsey Lomis']",https://open.spotify.com/album/09PRvvAjayCRsFx6zViYNP,2023-07-07,2023-07-10,2023-07-31
Gabi (feat. Zild),juan karlos,https://open.spotify.com/album/6nNyCE9v0ZLYYLnCtjY0E1,2023-07-07,2023-07-10,2023-07-31
Nothing Else Matters,Lindsay Lou,https://open.spotify.com/album/2vRtYYpymGpGvEBS9g4wnm,2023-07-06,2023-07-10,2023-07-31
Different Time,The Juans,https://open.spotify.com/album/3z8J1tc4VKEcRZ4qvIVcdb,2023-07-07,2023-07-10,2023-07-31
ユートピア,imase,https://open.spotify.com/album/5sHVrMHdMBPBTkQtq3ka4V,2023-07-07,2023-07-10,2023-07-31
Kemosabe!,Blue Wednesday,https://open.spotify.com/album/4hupXzojTfNN1vjoObskRC,2023-06-23,2023-07-10,2023-07-31
Unknown / Nth,Hozier,https://open.spotify.com/album/1VNpBzbjtkEhAwa3vGelHP,2023-06-23,2023-07-10,2023-07-31
lie,Nessa Barrett,https://open.spotify.com/album/6uy43Z8UWtPQS7tnddxU8G,2023-06-23,2023-07-10,2023-07-31
End of the Night,Johnny Manuel,https://open.spotify.com/album/4er9g10UrmnLsHlFaERWGU,2023-06-16,2023-07-10,2023-07-31
Down Below,Biba Dupont,https://open.spotify.com/album/7kBqhNHn5n9d7krEkqM75j,2023-06-23,2023-07-10,2023-07-31
Lovely Enough,Emily James,https://open.spotify.com/album/748KoCzsSHewZMxI2UzsYH,2023-06-23,2023-07-10,2023-07-31
Past Tense,Emily James,https://open.spotify.com/album/748KoCzsSHewZMxI2UzsYH,2023-06-23,2023-07-10,2023-07-31
For an Evening,Emily James,https://open.spotify.com/album/748KoCzsSHewZMxI2UzsYH,2023-06-23,2023-07-10,2023-07-31
Think I'm Gonna Make It,Emily James,https://open.spotify.com/album/748KoCzsSHewZMxI2UzsYH,2023-06-23,2023-07-10,2023-07-31
"Lovely Day, Lovely Place.",HIRAIDAI,https://open.spotify.com/album/3JQPj1uNk62oTh8oB1qsNQ,2023-06-25,2023-07-10,2023-07-31
Surf 'n Turf,HIRAIDAI,https://open.spotify.com/album/3JQPj1uNk62oTh8oB1qsNQ,2023-06-25,2023-07-10,2023-07-31
かけがえのないもの,HIRAIDAI,https://open.spotify.com/album/3JQPj1uNk62oTh8oB1qsNQ,2023-06-25,2023-07-10,2023-07-31
I Feel Like Dancing,Jason Mraz,https://open.spotify.com/album/677FkdKRzdnB8tITwciUNP,2023-06-23,2023-07-11,2023-07-31
Pancakes & Butter,Jason Mraz,https://open.spotify.com/album/677FkdKRzdnB8tITwciUNP,2023-06-23,2023-07-11,2023-07-31
Irony of Loneliness,Jason Mraz,https://open.spotify.com/album/677FkdKRzdnB8tITwciUNP,2023-06-23,2023-07-11,2023-07-31
Little Time,Jason Mraz,https://open.spotify.com/album/677FkdKRzdnB8tITwciUNP,2023-06-23,2023-07-11,2023-07-31
You Might Like It,Jason Mraz,https://open.spotify.com/album/677FkdKRzdnB8tITwciUNP,2023-06-23,2023-07-11,2023-07-31
If You Think You've Seen It All,Jason Mraz,https://open.spotify.com/album/677FkdKRzdnB8tITwciUNP,2023-06-23,2023-07-11,2023-07-31
My One And Only Love,"['Pandrezz', 'Epektase', ""j'san""]",https://open.spotify.com/album/67v3KlbeQ5OAcmrbVXLixM,2023-06-23,2023-07-11,2023-07-31
be that too,Paul Russell,https://open.spotify.com/album/0vzZeuDnIhrywES31Q2TtK,2023-02-17,2023-07-11,2023-07-31
OK,Jeremy Zucker,https://open.spotify.com/album/5NX9yYMvKC9zBAIbRpJ3yd,2023-06-09,2023-07-11,2023-07-31
Whatever She Wants,Michael Bolton,https://open.spotify.com/album/5yZdzUTG3KdYz6IGghq0eI,2023-07-14,2023-07-11,2023-07-31
すれ違ってしまった人達へ,森 大翔,https://open.spotify.com/album/4j2IGGULKS8mdbqf6sThTy,2023-05-31,2023-07-11,2023-07-31
歌になりたい,森 大翔,https://open.spotify.com/album/4j2IGGULKS8mdbqf6sThTy,2023-05-31,2023-07-11,2023-07-31
Hiwaga,Joshua Feliciano,https://open.spotify.com/album/0Rv1chOstAxLx9OnOLlnSf,2023-07-07,2023-07-12,2023-07-31
笑い話の夜 - album ver.,OYAT,https://open.spotify.com/album/12yN9ReJFF180pEX2IjEZY,2023-07-05,2023-07-13,2023-07-31
Good Day For a Heartbreak,Chase Matthew,https://open.spotify.com/album/5p1dDu2h83DMOPi9ULbqts,2023-06-09,2023-07-13,2023-07-31
"Hilom (from ""Unbreak My Heart"")",Moira Dela Torre,https://open.spotify.com/album/56thWKxUYXQaC9r0to6KKn,2023-06-30,2023-07-13,2023-07-31
Isa lang,Arthur Nery,https://open.spotify.com/album/09S77IK5S0vxVF0DfwSohF,2021-12-17,2023-07-14,2023-07-31
Pagsamo,Arthur Nery,https://open.spotify.com/album/668hRB0T4LU6a7HVspAMKy,2021-10-01,2023-07-14,2023-07-31
Higa,Arthur Nery,https://open.spotify.com/album/6oZQZu4rTUF0A8PtpZeLFF,2019-10-25,2023-07-14,2023-07-31
Happy w u,Arthur Nery,https://open.spotify.com/album/3wGtsGy8caFXddQMJau2kb,2020-12-22,2023-07-14,2023-07-31
Binhi,Arthur Nery,https://open.spotify.com/album/6oZQZu4rTUF0A8PtpZeLFF,2019-10-25,2023-07-14,2023-07-31
TAKE ALL THE LOVE,Arthur Nery,https://open.spotify.com/album/4EJLfrjbTDyhhMU1AcYDPb,2021-04-23,2023-07-14,2023-07-31
o ninanais,Arthur Nery,https://open.spotify.com/album/1X5tEgzP3ie9ViLe68LJNA,2023-02-17,2023-07-14,2023-07-31
Great Wind,Gabriels,https://open.spotify.com/album/1WA44V7P0nv1spaWdsrxD2,2023-07-07,2023-07-14,2023-07-31
Silence,Grey Zeigler,https://open.spotify.com/album/79UgvdWK1Cz8SN5BdgKFL4,2023-07-02,2023-07-14,2023-07-31
Aunque Digan,Marca MP,https://open.spotify.com/album/29b00fvXr3hwLz02dQb3ng,2023-07-07,2023-07-14,2023-07-31
your place,Ashley Cooke,https://open.spotify.com/album/5VAc7H2Al4nVNQqLeyypMZ,2023-07-07,2023-07-14,2023-07-31
A Strange Kind Of Beautiful,Bruno Major,https://open.spotify.com/album/3JJA08FKmwkI2tW7NQ1Hzx,2023-07-07,2023-07-14,2023-07-31
Pag-Ibig (Meron Ba?),Ace Banzuelo,https://open.spotify.com/album/5INHCPcl1iCJl01rOt8vGI,2023-04-28,2023-07-16,2023-07-31
WELLLL,Jacob Collier,https://open.spotify.com/album/6RFuKQSGuvj6f0l9A7wnbm,2023-07-14,2023-07-16,2023-07-31
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,https://open.spotify.com/album/3AafSrFIbJPH6BJHiJm1Cd,2023-07-13,2023-07-16,2023-07-31
ICU (with Justin Timberlake) - Remix,"['Coco Jones', 'Justin Timberlake']",https://open.spotify.com/album/2WknTzc9xga0IgeYMY3pZ7,2023-07-14,2023-07-16,2023-07-31
ローガイズ,Charisma.com,https://open.spotify.com/album/7snImxmGTuef7xVo7pdKcB,2023-07-12,2023-07-16,2023-07-31
Branches,Bialystocks,https://open.spotify.com/album/0qukeQhJHQQUgZi1MSkFNm,2023-07-12,2023-07-16,2023-07-31
Dreamer,Kiefer,https://open.spotify.com/album/2EeWvxWDkaro5W8SjMHAV7,2023-07-11,2023-07-16,2023-07-31
Chicken Little,"['Spencer Sutherland', 'Meghan Trainor']",https://open.spotify.com/album/54Pdjd4Q1XSYJqt2dAdYko,2023-07-14,2023-07-16,2023-07-31
Save Me The Trouble,Dan + Shay,https://open.spotify.com/album/0k3Twwed7AzLrgaKywvQWF,2023-07-14,2023-07-16,2023-07-31
Heartbreak On The Map,Dan + Shay,https://open.spotify.com/album/0k3Twwed7AzLrgaKywvQWF,2023-07-14,2023-07-16,2023-07-31
Bigger Houses,Dan + Shay,https://open.spotify.com/album/0k3Twwed7AzLrgaKywvQWF,2023-07-14,2023-07-16,2023-07-31
"10,000 Hours (with Justin Bieber)",Dan + Shay,https://open.spotify.com/album/7L8IHgiomfEpxOm61vgPTm,2021-08-13,2023-07-16,2023-07-31
Line of Sight,"['Blue Wednesday', 'azula']",https://open.spotify.com/album/0ARLC5jQjRcye3PAQ3UcNH,2023-07-14,2023-07-16,2023-07-31
The Day That I Met You,Matilda Mann,https://open.spotify.com/album/5p0Lg2f9QD83otSSTyX15n,2023-07-14,2023-07-18,2023-07-31
If Only,Matilda Mann,https://open.spotify.com/album/5p0Lg2f9QD83otSSTyX15n,2023-07-14,2023-07-18,2023-07-31
Huwag Mo Kong Iwan - Duet Version,Ogie Alcasid,https://open.spotify.com/album/0y2noda172WlcdCyWNoKZW,2023-07-14,2023-07-18,2023-07-31
"Thank You, Pa",Ogie Alcasid,https://open.spotify.com/album/0y2noda172WlcdCyWNoKZW,2023-07-14,2023-07-18,2023-07-31
Huwag Mo Kong Iwan,Ogie Alcasid,https://open.spotify.com/album/0y2noda172WlcdCyWNoKZW,2023-07-14,2023-07-18,2023-07-31
Bayaning Tunay,Ogie Alcasid,https://open.spotify.com/album/0y2noda172WlcdCyWNoKZW,2023-07-14,2023-07-18,2023-07-31
Pasko Ng Mga Pinoy,Ogie Alcasid,https://open.spotify.com/album/0y2noda172WlcdCyWNoKZW,2023-07-14,2023-07-18,2023-07-31
Maligaya Ang Pasko,Ogie Alcasid,https://open.spotify.com/album/0y2noda172WlcdCyWNoKZW,2023-07-14,2023-07-18,2023-07-31
hell is a teenage girl,Nessa Barrett,https://open.spotify.com/album/2xhb39yawrcKkdIPvL2VJ4,2023-07-14,2023-07-18,2023-07-31
plane to paris,Nessa Barrett,https://open.spotify.com/album/2xhb39yawrcKkdIPvL2VJ4,2023-07-14,2023-07-18,2023-07-31
地球儀,Kenshi Yonezu,https://open.spotify.com/album/2FoCAlugem3yJk6lFxXP0W,2023-07-17,2023-07-19,2023-07-31
Jurassic,NIKO NIKO TAN TAN,https://open.spotify.com/album/6XDBprGtBpzB7t0dHP85fs,2023-07-19,2023-07-20,2023-07-31
ひとつのいのち (feat. BIM),STUTS,https://open.spotify.com/album/2Ch3x7EBMLRxBq9RWOzyQv,2023-07-19,2023-07-20,2023-07-31
青のすみか,Tatsuya Kitani,https://open.spotify.com/album/3rHbZkE8Hov6chHEiyU5DP,2023-07-19,2023-07-20,2023-07-31
Paris feat. YELLOW黃宣,"['haruno', 'YELLOW黃宣']",https://open.spotify.com/album/7dhqMV1UZ2D91FYikzFAwA,2023-07-19,2023-07-20,2023-07-31
ステップ,INNER JOURNEY,https://open.spotify.com/album/2XPA0PXFm2YHiweBeNphCe,2023-07-19,2023-07-20,2023-07-31
yoru,碧海祐人,https://open.spotify.com/album/6Z8H4xZkf36EwUt62Y8N3d,2023-07-19,2023-07-20,2023-07-31
Hollows...,whaledontsleep,https://open.spotify.com/album/4aP9Jc2UQfHnNKOBdmyUvR,2023-07-12,2023-07-20,2023-07-31
Guitar,Pink Sweat$,https://open.spotify.com/album/11ZzI1n9cMMPkb3jA2gMBc,2023-07-13,2023-07-20,2023-07-31
Black Fins,Ricky Montgomery,https://open.spotify.com/album/7IAnQxcd63aG5cpRQVqYWL,2023-07-14,2023-07-20,2023-07-31
Nothing Compares To You (Feat. Kane Brown),Mickey Guyton,https://open.spotify.com/album/0BYlX788W98lKLXQ4RqKKG,2023-07-14,2023-07-21,2023-07-31
Let's Say Goodbye,Parc Jae Jung,https://open.spotify.com/album/3dmYqpVPhfNzIGLd3p57Y4,2023-04-20,2023-07-21,2023-07-31
The Roads,Jonah Kagen,https://open.spotify.com/album/2QRL4SnhoN9c6bK8R93o1k,2023-07-07,2023-07-21,2023-07-31
God is Really Real,AJR,https://open.spotify.com/album/1fCV5lymq38v5CRXoiOuKf,2023-07-05,2023-07-21,2023-07-31
American Kids,Kenny Chesney,https://open.spotify.com/album/2R5PAxygJ4YeRuSwoalKam,2014-09-22,2023-07-21,2023-07-31
"Take Me Home, Country Roads",John Denver,https://open.spotify.com/album/7M3cxHsH8qYoVtD50ABfvU,1997-06-17,2023-07-21,2023-07-31
American Pie,Don McLean,https://open.spotify.com/album/10jsW2NYd9blCrDITMh2zS,1971,2023-07-21,2023-07-31
Fine By Me,Chase Matthew,https://open.spotify.com/album/5p1dDu2h83DMOPi9ULbqts,2023-06-09,2023-07-21,2023-07-31
Could Be Something,Ben&Ben,https://open.spotify.com/album/333wl5bz94xWRNTPBBfKcI,2023-06-30,2023-07-21,2023-07-31
魔法が解けたら,Saucy Dog,https://open.spotify.com/album/0oyywfjvWOi80lBKEM8GFa,2023-06-28,2023-07-21,2023-07-31
Garment Bag,Adam Melchor,https://open.spotify.com/album/0yBv9eIKJa3kBX9Er90UFN,2023-06-30,2023-07-22,2023-07-31
Last American Summer,Flatland Cavalry,https://open.spotify.com/album/1ELbgyymPeozN3fYiKIZEJ,2023-06-30,2023-07-22,2023-07-31
Reasons To Come Home,Mason Ramsey,https://open.spotify.com/album/7KVJ3eWuHxSV3WNC9oDssB,2023-06-30,2023-07-22,2023-07-31
Cue,Delacey,https://open.spotify.com/album/0gTBH7DCc5DccWDhB97kR7,2023-06-30,2023-07-22,2023-07-31
Still Picks Up,Shane Profitt,https://open.spotify.com/album/2cykFTWC8mGDgYsCiYFudE,2023-06-30,2023-07-22,2023-07-31
ZAFIRO (feat. Pablo Hurtado),DannyLux,https://open.spotify.com/album/6QhFGkdPQHDgUmD5g7dMxJ,2023-06-30,2023-07-22,2023-07-31
City Don't,Billy Currington,https://open.spotify.com/album/3kH82y4XoMLrjdTuIah4gw,2023-06-30,2023-07-22,2023-07-31
Never Change,Rich The Kid,https://open.spotify.com/album/1CUukHbbqPexgO3GrYMkLK,2023-06-30,2023-07-22,2023-07-31
Nobody Loves Me,"['mxmtoon', 'Ricky Montgomery', 'Cavetown']",https://open.spotify.com/album/1ahGUWtnA8tqb4zaKGzCTi,2023-06-29,2023-07-22,2023-07-31
Asing,Juicy Luicy,https://open.spotify.com/album/08pl2TGC3mp8XJ9CUfzID7,2023-07-20,2023-07-23,2023-07-31
"Lipad Ng Pangarap - From ""Pira-Pirasong Paraiso""",Regine Velasquez,https://open.spotify.com/album/1ayZrONKo3vDGaNCjKRVdY,2023-07-21,2023-07-23,2023-07-31
Hay Buhay,NOBITA,https://open.spotify.com/album/2BZRlg14fwoEYAkSrfNtvg,2023-07-21,2023-07-23,2023-07-31
Terrified,Debbii Dawson,https://open.spotify.com/album/0g1hqdwk04yfQdXgt3ifzG,2023-07-21,2023-07-23,2023-07-31
anatomy,kenzie,https://open.spotify.com/album/1HqB6FRF465zbiakkjsCLg,2023-07-21,2023-07-23,2023-07-31
Come June,Mitch Rowland,https://open.spotify.com/album/34Z7YoAQ9K3NzV8E8OBxZg,2023-07-20,2023-07-23,2023-07-31
All That I Have,Sam Barber,https://open.spotify.com/album/5RxnteviK3YPjM7VFmkl51,2023-07-20,2023-07-24,2023-07-31
Sparks,Coldplay,https://open.spotify.com/album/6ZG5lRT77aJ3btmArcykra,2000-07-10,2023-07-24,2023-07-31
Highway Woman,John Vincent III,https://open.spotify.com/album/6nqOmZZeSp7hLaM3RT1uuI,2023-07-17,2023-07-24,2023-07-31
Candlelight - Spotify Singles,落日飛車 Sunset Rollercoaster,https://open.spotify.com/album/7ChLJ2d4pLNKIrLSuGl8Df,2023-07-21,2023-07-24,2023-07-31
Soft Words,Brent de la Cruz,https://open.spotify.com/album/7duBi3SAzMi6wHJqyn8Ltz,2023-07-21,2023-07-24,2023-07-31
Flow State,Casper Sage,https://open.spotify.com/album/3RsIqH2zBlSWAnehnZ8KwP,2023-07-21,2023-07-24,2023-07-31
Get It,Big Boss Vette,https://open.spotify.com/album/6oq03SmM5eN38iNZOFpjmx,2023-07-20,2023-07-24,2023-07-31
Prime Years,SkyeChristy,https://open.spotify.com/album/6LCJc8Rs72aH30ocmWoRaK,2023-07-21,2023-07-24,2023-07-31
Young Love & Saturday Nights,Chris Young,https://open.spotify.com/album/5fTud1jSzcTEwm7I0j4BTu,2023-07-21,2023-07-24,2023-07-31
The Show Must Go On,Bruno Major,https://open.spotify.com/album/77ecNwHIYZfoOSgQ1FMSAS,2023-07-21,2023-07-24,2023-07-31
see you around (feat. Nate Smith),Ashley Cooke,https://open.spotify.com/album/2mb9T1V9feTNeGUNvXycfJ,2023-07-21,2023-07-24,2023-07-31
seasons,wave to earth,https://open.spotify.com/album/4R3ERcDOQP7o1Lkok2uO7E,2020-08-04,2023-07-24,2023-07-31
Kung Bakit Ikaw,Joshua Feliciano,https://open.spotify.com/album/0G6SrJ71ylPmjXgpDTMLnq,2023-07-21,2023-07-24,2023-07-31
Kisame,rhodessa,https://open.spotify.com/album/0a0UdCKsKEGjFGBi9mGAMe,2023-02-10,2023-07-24,2023-07-31
Hele,Magnus Haven,https://open.spotify.com/album/1doVhouFIqLksvfNgjEgRM,2023-03-17,2023-07-24,2023-07-31
Tataya,Cup of Joe,https://open.spotify.com/album/1F2ig7MRKqlfl7smmYMrD5,2023-03-10,2023-07-24,2023-07-31
Bugambilya,Belle Mariano,https://open.spotify.com/album/3NnuuyP11cyqfqH4nOXuEH,2023-06-23,2023-07-24,2023-07-31
Hanggang Tingin,Kyle Raphael,https://open.spotify.com/album/53d26ixTzGgZtoZMZ4A2V8,2023-05-12,2023-07-24,2023-07-31
Sandig,Janine,https://open.spotify.com/album/7xrmiIlcsru3uWGRNeMZZn,2023-06-30,2023-07-24,2023-07-31
Simple Love Songs (extended version),Benny Sings,https://open.spotify.com/album/2WMJ43orupEkVwPlCzgloB,2023-07-19,2023-07-25,2023-07-31
If We Ever Broke Up,Mae Stephens,https://open.spotify.com/album/4eadTzshRApGna6Ppz5XwO,2023-02-10,2023-07-25,2023-07-31
What Love Can Do [Feat. Emily King],"['Robert Glasper', 'Emily King']",https://open.spotify.com/album/2jAju7615SAS3Lag8ckUTs,2023-06-30,2023-07-25,2023-07-31
Wala Nang Iba,December Avenue,https://open.spotify.com/album/7g9dG9c9BodUL5Ubns2XgH,2023-06-30,2023-07-25,2023-07-31
Maybe Next Time (feat. Moira Dela Torre),"['Jamie Miller', 'Moira Dela Torre']",https://open.spotify.com/album/06LNHjUn8qsqvzZqSCNhwt,2023-07-19,2023-07-25,2023-07-31
Manusia Sendiri,Dion Mulya,https://open.spotify.com/album/13tHajug8Dbl9o5GuDvXxy,2023-01-26,2023-07-25,2023-07-31
Antichrist,Holly Humberstone,https://open.spotify.com/album/4jqlP0cYR2KLC3FDppEKC5,2023-06-28,2023-07-25,2023-07-31
Touching Yourself,The Japanese House,https://open.spotify.com/album/1pflleeGIJGEAillSnSetf,2023-06-30,2023-07-25,2023-07-31
Christmas Tree,V,https://open.spotify.com/album/4ZdDEd5uUQoNbv9yYObjDW,2022-01-13,2023-07-25,2023-07-31
Sweet Night,Various Artists,https://open.spotify.com/album/2jblGdoTBNv62V7taQRGKr,2020-03-20,2023-07-25,2023-07-31
When I Was Your Man,Bruno Mars,https://open.spotify.com/album/58ufpQsJ1DS5kq4hhzQDiI,2012-12-07,2023-07-25,2023-07-31
Kathang Isip,Ben&Ben,https://open.spotify.com/album/4nQxblVnnFPehg9ujzdJ8L,2017-06-23,2023-07-25,2023-07-31
Locked out of Heaven,Bruno Mars,https://open.spotify.com/album/58ufpQsJ1DS5kq4hhzQDiI,2012-12-07,2023-07-25,2023-07-31
Another Half,"['Cautious Clay', 'Joshua Karpeh', 'Julian Lage']",https://open.spotify.com/album/5JUCPf60V0XJN1R5QzmhAy,2023-06-23,2023-07-25,2023-07-31
Hangin,Yno,https://open.spotify.com/album/7CwjUB296r3lpbcvC8h7cj,2021-11-08,2023-07-26,2023-07-31
Natural,Valley,https://open.spotify.com/album/1MC8OGjVd1Wjs7ng4oiKXO,2023-06-23,2023-07-26,2023-07-31
I'm Not Human,XXXTENTACION,https://open.spotify.com/album/5M1l0LVWP5xtaimoomh4MY,2023-06-18,2023-07-26,2023-07-31
Faith!?,Chris Renzema,https://open.spotify.com/album/6kbK2ZTWe23hURYXxjRYdT,2023-06-23,2023-07-26,2023-07-31
too young to die,M. Ward,https://open.spotify.com/album/5DLCp3qcsA7efiT5lOudqU,2023-06-20,2023-07-26,2023-07-31
Some Horses,Old Dominion,https://open.spotify.com/album/6sCZp1vcFZ7thbtRFd2jgK,2023-06-23,2023-07-27,2023-07-31
Hopelessly Devoted To You - Spotify Single,Alex Porat,https://open.spotify.com/album/0C1QF5MYNtmIJno4gzufLi,2023-05-31,2023-07-27,2023-07-31
Masterpiece,Ben Harper,https://open.spotify.com/album/3jUnB5jMAiBbuKBuS6RVV7,2023-06-02,2023-07-27,2023-07-31
Tell Me Like It Is,Warren Zeiders,https://open.spotify.com/album/6rwipnzepUwWKmloeF4FkL,2023-06-02,2023-07-27,2023-07-31
I’ll Love You Longer,Drew Parker,https://open.spotify.com/album/7nGR62G64rKcDTrGcjj3qC,2023-06-02,2023-07-27,2023-07-31
1-800-GOT-STRESS,Devon Cole,https://open.spotify.com/album/7au7oYaB1KzTr9k2JdOlGJ,2023-06-02,2023-07-27,2023-07-31
Strange,Alicia Creti,https://open.spotify.com/album/5wwOyVfErnVEhNXulI4JX3,2023-05-31,2023-07-27,2023-07-31
Who Is Afraid Of Blue,Purr,https://open.spotify.com/album/6ToJr94k8ZAtm4cJwOrzBX,2023-06-02,2023-07-27,2023-07-31
Slow Pace Of Time [Feat. Charlie Gabriel],"['Nathaniel Rateliff & The Night Sweats', 'Nathaniel Rateliff']",https://open.spotify.com/album/2R49Epd53NfwBsHuPO9PZu,2023-06-02,2023-07-27,2023-07-31
Bloom,Aidan Bissett,https://open.spotify.com/album/4VQzqV4IQqtPlxvW7ZFfGq,2023-06-02,2023-07-27,2023-07-31
The Other POV,Khloe Rose,https://open.spotify.com/album/5orycXA2UEXDzHxaaE0uK3,2023-06-02,2023-07-28,2023-07-31
Is It A Crime?,No Guidnce,https://open.spotify.com/album/3kxoRW2ZtrlfMOmiBrvSq7,2023-06-02,2023-07-28,2023-07-31
yonaki,BREIMEN,https://open.spotify.com/album/4FNlB69LR1b8kvfRiC1EwR,2023-05-17,2023-07-29,2023-07-31
Don't Kiss Me,Maple Glider,https://open.spotify.com/album/2Y975xUgjDE0WggVHktlaC,2023-05-16,2023-07-29,2023-07-31
Cecilia (feat. Juan Luis Guerra 4.40),Juanes,https://open.spotify.com/album/1fHpKy8dfAplGSfcOsqtOm,2023-05-19,2023-07-29,2023-07-31
wonder eye,Little Moon,https://open.spotify.com/album/0yz8JGvJBudW1KiQ392Tqa,2023-05-16,2023-07-29,2023-07-31
Heartbreak Rules,Horse Jumper of Love,https://open.spotify.com/album/4bPspFQjjplnW3564NNnxu,2023-04-26,2023-07-29,2023-07-31
Hanger-on,Homeschool,https://open.spotify.com/album/4eyEhLGWV79klaEqDrHpfT,2023-05-19,2023-07-29,2023-07-31
