name,artist,playlist_name,track_url,playlist_url,release_date,added_at,created_at,like
venus fly trap,brakence,New Music Friday,https://open.spotify.com/track/37IFFBgI7qnLKqGP15mmIu,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
OTT,easy life,New Music Friday,https://open.spotify.com/track/5vrOwoXILW22WyXkhGLciY,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-05,2022-07-08T04:00:00Z,2022/07/08,False
hate the way you love me,renforshort,New Music Friday,https://open.spotify.com/track/6GXRPqb0daBCcA9SRJMTMe,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
The Devil Is Human,AURORA,New Music Friday,https://open.spotify.com/track/77IYP2HaF1FVdvkGatRhvB,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Ay Caramba,Tyga,New Music Friday,https://open.spotify.com/track/057AXXbYFzwxq8tUdVS7Xn,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
I Got A Feeling,French Montana,New Music Friday,https://open.spotify.com/track/2RhyOmibFURVQCQqgjom36,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
These Nights,Loud Luxury,New Music Friday,https://open.spotify.com/track/1GL7vwDnPqCnJ2xGNxNLwG,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Bounce,Emotional Oranges,New Music Friday,https://open.spotify.com/track/0dc7vqP0w2kLg39jk2kVhU,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Aura,Cuco,New Music Friday,https://open.spotify.com/track/3FcNx0xneevygzqjZaSDIo,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Turn the Lights Down Low,Wet,New Music Friday,https://open.spotify.com/track/1SNhcEKK6m83oLxLWQJcqk,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
MS PORTER (feat. Night Lovell),$NOT,New Music Friday,https://open.spotify.com/track/2YLzZBSVSYUVsGv7Qxeoy6,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Splurgin,Lil Pump,New Music Friday,https://open.spotify.com/track/1uawwGOTbcSO3BM7XsAeis,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-06,2022-07-08T04:00:00Z,2022/07/08,False
In The UK,NLE Choppa,New Music Friday,https://open.spotify.com/track/7kWXW1tYyE2cOR11TPkKT7,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Water Sign (with Jhené Aiko),AUGUST 08,New Music Friday,https://open.spotify.com/track/62oXwEYWQd8tGZvF6WUOs9,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-07,2022-07-08T04:00:00Z,2022/07/08,False
Café Con Leche,Pitbull,New Music Friday,https://open.spotify.com/track/5vXhgXRIUWMD62onAqA5xy,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
W.I.T.C.H.,Devon Cole,New Music Friday,https://open.spotify.com/track/5XemvyG79fcKPl5lgbhplq,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-07,2022-07-08T04:00:00Z,2022/07/08,False
Adrenaline,MASN,New Music Friday,https://open.spotify.com/track/1XtKDLAUMpkP7d5As2tMdo,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Stick Season,Noah Kahan,New Music Friday,https://open.spotify.com/track/0GNVXNz7Jkicfk2mp5OyG5,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
pretty funny,Sipper,New Music Friday,https://open.spotify.com/track/6f9T8Q6xqWEWTvp3P87Wjm,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Why I Broke Up With You,Madeline The Person,New Music Friday,https://open.spotify.com/track/21RiG0Y6cm7M7qN4r4BgGW,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Thinkin' We're In Love,Tyler Rich,New Music Friday,https://open.spotify.com/track/1dQYswRaULYA9XfPc02FF1,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
We Were Cowboys,Kameron Marlowe,New Music Friday,https://open.spotify.com/track/5Nbq6BNkf5gedpzWeNIH8e,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
TAKE A CHANCE (feat. Anderson .Paak),DOMi & JD BECK,New Music Friday,https://open.spotify.com/track/3Fo54IlOlnwzMwGjjEqCzN,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-06,2022-07-08T04:00:00Z,2022/07/08,False
(N) INE,SSGKobe,New Music Friday,https://open.spotify.com/track/7lC2H90qclM4JgyQz6H1ys,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Derrick Boleman,Westside Gunn,New Music Friday,https://open.spotify.com/track/3JfFSMEAvNXwYc1ALels24,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Not Opps (feat. EST Gee),PGF Nuk,New Music Friday,https://open.spotify.com/track/2C2LbwwnbtWuK396MKRERV,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
broken,midwxst,New Music Friday,https://open.spotify.com/track/2glnsTtO3HOwZ1iUMiMKja,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-06,2022-07-08T04:00:00Z,2022/07/08,False
4 walls (with Sarcastic Sounds),Arden Jones,New Music Friday,https://open.spotify.com/track/1JAFmOADi2LxEphZBLU0WD,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-07,2022-07-08T04:00:00Z,2022/07/08,False
Post Party Trauma,Mckenna Grace,New Music Friday,https://open.spotify.com/track/1tgAuknhoJhAtNFeXf0AZu,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
9 Lives,ELIO,New Music Friday,https://open.spotify.com/track/1Vr3W9A9wmlfdD1P4uVkzS,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
32 Floors,Låpsley,New Music Friday,https://open.spotify.com/track/18tuLCxBzxaHYhYMgBfxNm,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Is It Enough,Hope Tala,New Music Friday,https://open.spotify.com/track/5CiwHSUDf9C1Uv0r4nUVLd,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
cyanide (feat. cryogeyser),Paris Texas,New Music Friday,https://open.spotify.com/track/4NR3USATEkmZv1erpa33Gx,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Bows,YBN Nahmir,New Music Friday,https://open.spotify.com/track/4Xkk9RBSBgRBAFwPta5FlT,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Pressure,tendai,New Music Friday,https://open.spotify.com/track/4DixBDzCcjzWHICnRw4FGy,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-06,2022-07-08T04:00:00Z,2022/07/08,False
False Dichotomy,Metric,New Music Friday,https://open.spotify.com/track/6Lg3XL27eplXv3TENt2Twa,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Morning Blue,Giant Rooks,New Music Friday,https://open.spotify.com/track/71qr4SoRZ61SKxhH4XhAqP,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Everything About You (feat. Marlee),TobyMac,New Music Friday,https://open.spotify.com/track/6WEJfyD3saydrkwaGEAYI5,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
GMT,Oliver Sim,New Music Friday,https://open.spotify.com/track/7edS2WLGBDCqpNAsDdtJb2,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-07,2022-07-08T04:00:00Z,2022/07/08,False
rationality // faith,Summet,New Music Friday,https://open.spotify.com/track/570bc0qKrDtyQ6TEawJUG4,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-07,2022-07-08T04:00:00Z,2022/07/08,False
Dangerous State of Mind,Chri$tian Gate$,New Music Friday,https://open.spotify.com/track/4iwjEJYExvmBM5w75RTuLv,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Oceans & Engines,NIKI,New Music Friday,https://open.spotify.com/track/3vZk7OAUjMtVDNC852aNqi,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Cutting Corners,Sydney Rose,New Music Friday,https://open.spotify.com/track/6AN3OGCZP8a7935tvYrgDD,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
(Remember Me) I'm the One Who Loves You,Watkins Family Hour,New Music Friday,https://open.spotify.com/track/4DSG3Jl9MHt7EQRR9louzF,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Immature,FLO,New Music Friday,https://open.spotify.com/track/5Gp0BMl8A4obJTIpd0qWox,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-06,2022-07-08T04:00:00Z,2022/07/08,False
Mad At Her,BRS Kash,New Music Friday,https://open.spotify.com/track/7nW1oORHIjElSCjC6cWEkA,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Violence,Metro Marrs,New Music Friday,https://open.spotify.com/track/0NFkmpm2jYEWqxO7bTXOBJ,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-06,2022-07-08T04:00:00Z,2022/07/08,False
HERO JOURNEY (feat. Superorganism),CHAI,New Music Friday,https://open.spotify.com/track/5wsZVRGMRA4ZzMStNKxcK2,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-06,2022-07-08T04:00:00Z,2022/07/08,False
Guthrie,Julien Baker,New Music Friday,https://open.spotify.com/track/2kNwTOVdZGCGROgAzjD1J0,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-07,2022-07-08T04:00:00Z,2022/07/08,False
Hate,Loyle Carner,New Music Friday,https://open.spotify.com/track/0gYNMkxqYwKvUCvYfcRWLs,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-04,2022-07-08T04:00:00Z,2022/07/08,False
Volare,Danny Ocean,New Music Friday,https://open.spotify.com/track/6TCnhziFkBPhOTqvh8zVDU,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-07,2022-07-08T04:00:00Z,2022/07/08,False
We Need You,Tye Tribbett,New Music Friday,https://open.spotify.com/track/5EyAWYVFPOvS4K3pgLRkxc,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Give Me Time,Zeina,New Music Friday,https://open.spotify.com/track/2Dc1QaoJm4RXo4QZXKGIK6,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-07,2022-07-08T04:00:00Z,2022/07/08,False
Isolate Myself,Mallory Merk,New Music Friday,https://open.spotify.com/track/24i28lemdaXJuEpmWcoDzU,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Smoke Alarm,Laura Marano,New Music Friday,https://open.spotify.com/track/3DO4Uwb1rmC5vNntGSmTBI,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Heartbreak In Boots,Temecula Road,New Music Friday,https://open.spotify.com/track/1pP0dNfTVENxNgUI42xnAk,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Me On You,Muscadine Bloodline,New Music Friday,https://open.spotify.com/track/16IHzMTYzM3VKDJK0syV22,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
feel the feeling,she loves boon,New Music Friday,https://open.spotify.com/track/6OY1un81eNpJcOqthHjXdg,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-07,2022-07-08T04:00:00Z,2022/07/08,False
Once More,Bathe Alone,New Music Friday,https://open.spotify.com/track/3pI9rsup0vcma9YE0PI10t,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Put In Work (feat. Dusty Locane),Badda TD,New Music Friday,https://open.spotify.com/track/2VOgN0UIoBnWahApbZvyhG,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
Man Who Loves You,NoSo,New Music Friday,https://open.spotify.com/track/6vJogWl1AUnWilW3UCKQ8K,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
"A Good Love, Pt. 2",Bear's Den,New Music Friday,https://open.spotify.com/track/7I2PEItnKfXLY4JTDYlSGY,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-05,2022-07-08T04:00:00Z,2022/07/08,False
Don't Leave,Clara Lars,New Music Friday,https://open.spotify.com/track/4VRYn70kIv3ki10cSWFK13,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-08,2022-07-08T04:00:00Z,2022/07/08,False
The Kid,Phoebe Go,New Music Friday,https://open.spotify.com/track/2sQ1usRC33NfoF9xEK52Mn,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,2022-07-07,2022-07-08T04:00:00Z,2022/07/08,False
ULTRA SOLO REMIX,Polimá Westcoast,トップ50 - グローバル,https://open.spotify.com/track/6wtZPYBIXUvCpXwVjMCJBf,https://open.spotify.com/playlist/37i9dQZEVXbMDoHDwVN2tF,2022-06-16,2022-07-10T12:34:30Z,2022/07/11,False
Watermelon Sugar,Harry Styles,トップ50 - グローバル,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,https://open.spotify.com/playlist/37i9dQZEVXbMDoHDwVN2tF,2019-12-13,2022-07-10T12:34:30Z,2022/07/11,False
LOOSE CHANGE,Brent Faiyaz,トップ50 - アメリカ合衆国,https://open.spotify.com/track/00imgaPlYRrMGn9o83hfmk,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,2022-07-08,2022-07-10T12:34:20Z,2022/07/11,False
love.,Kid Cudi,トップ50 - アメリカ合衆国,https://open.spotify.com/track/5XFoaqV1Z8XaLJidchVWhh,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,2022-07-08,2022-07-10T12:34:20Z,2022/07/11,False
"GRAVITY (FEAT. TYLER, THE CREATOR)",Brent Faiyaz,トップ50 - アメリカ合衆国,https://open.spotify.com/track/3zakx7RAwdkUQlOoQ7SJRt,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,2022-07-08,2022-07-10T12:34:20Z,2022/07/11,False
PRICE OF FAME,Brent Faiyaz,トップ50 - アメリカ合衆国,https://open.spotify.com/track/4xKQtLZn8m2d2KJy13ZujE,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,2022-07-08,2022-07-10T12:34:20Z,2022/07/11,False
MOON,Nik Makino,トップ50 - フィリピン,https://open.spotify.com/track/2oupN96VwNrbONyMtTWGjH,https://open.spotify.com/playlist/37i9dQZEVXbNBz9cRCSFkY,2022-03-04,2022-07-10T12:34:31Z,2022/07/11,False
Rolex Theme - Background Score,Anirudh Ravichander,トップ50 - インド,https://open.spotify.com/track/3Vb8KkT6Ub5fFGPYJCJyLh,https://open.spotify.com/playlist/37i9dQZEVXbLZ52XmnySJg,2022-07-07,2022-07-10T12:34:26Z,2022/07/11,False
Lokiverse - Background Score,Anirudh Ravichander,トップ50 - インド,https://open.spotify.com/track/209pScL6fUhISxcLWkB6rf,https://open.spotify.com/playlist/37i9dQZEVXbLZ52XmnySJg,2022-07-07,2022-07-10T12:34:26Z,2022/07/11,False
Sandhanam Theme - Background Score,Anirudh Ravichander,トップ50 - インド,https://open.spotify.com/track/525NKU3UFgZQtCXWBWE0al,https://open.spotify.com/playlist/37i9dQZEVXbLZ52XmnySJg,2022-07-07,2022-07-10T12:34:26Z,2022/07/11,False
Normal,Feid,トップ50 - スペイン,https://open.spotify.com/track/2z9YkcLojiOE7Eu2p9lPZR,https://open.spotify.com/playlist/37i9dQZEVXbNFJfN1Vw8d9,2022-07-08,2022-07-10T12:34:28Z,2022/07/11,False
Kleiner Prinz,Pashanim,トップ50 - ドイツ,https://open.spotify.com/track/0y8lwLPXBsenbF5WAZhlbL,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-07-07,2022-07-10T12:34:19Z,2022/07/11,False
Follow,Kontra K,トップ50 - ドイツ,https://open.spotify.com/track/2cg9zDi0rvj3HjKxvv2tvY,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-07-07,2022-07-10T12:34:19Z,2022/07/11,False
HOT SUMMER,Shindy,トップ50 - ドイツ,https://open.spotify.com/track/7xmucvNCiz0xX0QndnGZqV,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-07-08,2022-07-10T12:34:19Z,2022/07/11,False
Nachts wach,Miksu / Macloud,トップ50 - ドイツ,https://open.spotify.com/track/0g2leZuI3jD5pRsrRIDvYe,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-07-08,2022-07-10T12:34:19Z,2022/07/11,False
Fick Dein Insta,Juju,トップ50 - ドイツ,https://open.spotify.com/track/5KpG5ymS3CjAzNqefeyB54,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-07-07,2022-07-10T12:34:19Z,2022/07/11,False
Sonntagabend,Dante YN,トップ50 - ドイツ,https://open.spotify.com/track/7yCMaqrv6bqET0cnjkptMx,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-07-08,2022-07-10T12:34:19Z,2022/07/11,False
Der Zug hat keine Bremse - Mallorcastyle Edition,Mia Julia,トップ50 - ドイツ,https://open.spotify.com/track/3T4DdPVqWeaC4U7vrIxlKz,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-06-24,2022-07-10T12:34:19Z,2022/07/11,False
Fahr mit mir (4x4) (feat. Tokio Hotel),Kraftklub,トップ50 - ドイツ,https://open.spotify.com/track/5ouMZCfMxMNxffPX5BR8K4,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-07-07,2022-07-10T12:34:19Z,2022/07/11,False
Ich schwanke noch,Ikke Hüftgold,トップ50 - ドイツ,https://open.spotify.com/track/6myefhZIHsPCDloC1iu8KS,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2021-05-03,2022-07-10T12:34:19Z,2022/07/11,False
Wir sagen danke schön - DAS ORIGINAL,Die Flippers,トップ50 - ドイツ,https://open.spotify.com/track/5oCCVPPduu3KNtf9wRo1eV,https://open.spotify.com/playlist/37i9dQZEVXbJiZcmkrIHGU,2022-07-06,2022-07-10T12:34:19Z,2022/07/11,False
Ma bébé (mi amor),DJ Hamida,トップ50 - フランス,https://open.spotify.com/track/1kQ1z3oqDi8qh4WTKSgo2v,https://open.spotify.com/playlist/37i9dQZEVXbIPWwFssbupI,2022-07-01,2022-07-10T12:34:29Z,2022/07/11,False
Papel,Zola,トップ50 - フランス,https://open.spotify.com/track/0QEZJGVv62OEzcurVhUNhk,https://open.spotify.com/playlist/37i9dQZEVXbIPWwFssbupI,2022-07-08,2022-07-10T12:34:29Z,2022/07/11,False
Running Up That Hill,Boris Way,トップ50 - フランス,https://open.spotify.com/track/6vW2DyesTMAmo3bl2JvQvM,https://open.spotify.com/playlist/37i9dQZEVXbIPWwFssbupI,2022-06-20,2022-07-10T12:34:29Z,2022/07/11,False
El Incomprendido,Farruko,トップ50 - フランス,https://open.spotify.com/track/2mL37yB3f3Lfy4iiXV02Qf,https://open.spotify.com/playlist/37i9dQZEVXbIPWwFssbupI,2021-10-01,2022-07-10T12:34:29Z,2022/07/11,False
Outété,Keen' V,トップ50 - フランス,https://open.spotify.com/track/6hVOBUdubnXycTHmwBjkUO,https://open.spotify.com/playlist/37i9dQZEVXbIPWwFssbupI,2022-07-08,2022-07-10T12:34:29Z,2022/07/11,False
Fala Mal de Mim - Ao Vivo,Gusttavo Lima,トップ50 - ブラジル,https://open.spotify.com/track/6gEOM9IEBzvTdbwNrSkBdC,https://open.spotify.com/playlist/37i9dQZEVXbMXbN3EUUhlg,2022-07-07,2022-07-10T12:34:28Z,2022/07/11,False
PERIGO NOTURNO - Ao Vivo,Luan Santana,トップ50 - ブラジル,https://open.spotify.com/track/4IX43MpJlpxzRMLb9QayrJ,https://open.spotify.com/playlist/37i9dQZEVXbMXbN3EUUhlg,2022-06-30,2022-07-10T12:34:28Z,2022/07/11,False
Tu Tava Na Revoada - Ao Vivo,Wesley Safadão,トップ50 - ブラジル,https://open.spotify.com/track/5etfNcFAD9M8uibXpYMxfQ,https://open.spotify.com/playlist/37i9dQZEVXbMXbN3EUUhlg,2022-05-20,2022-07-10T12:34:28Z,2022/07/11,False
Parada Louca,Mari Fernandez,トップ50 - ブラジル,https://open.spotify.com/track/72g37RoelSnovZakG5MwnF,https://open.spotify.com/playlist/37i9dQZEVXbMXbN3EUUhlg,2021-10-29,2022-07-10T12:34:28Z,2022/07/11,False
,,New Music Friday,https://open.spotify.com/track/2RhyOmibFURVQCQqgjom36,https://open.spotify.com/playlist/37i9dQZF1DX4JAvHpjipBk,0000,2022-07-08T04:00:00Z,2022/07/11,False
Riptide,Vance Joy,トップ50 - イギリス,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm,https://open.spotify.com/playlist/37i9dQZEVXbLnolsZ8PSNw,2014-09-08,2022-07-11T11:05:50Z,2022/07/12,False
No Wahala,1da Banton,トップ50 - フランス,https://open.spotify.com/track/4vHy2IHzf3EabEa7oMpUZB,https://open.spotify.com/playlist/37i9dQZEVXbIPWwFssbupI,2021-07-23,2022-07-11T11:05:55Z,2022/07/12,False
Arranhão - Ao Vivo,Henrique & Juliano,トップ50 - ブラジル,https://open.spotify.com/track/3IMLoeLerS7TMpKjxUgAhx,https://open.spotify.com/playlist/37i9dQZEVXbMXbN3EUUhlg,2021-12-10,2022-07-11T11:05:48Z,2022/07/12,False
Dark Red,Steve Lacy,トップ50 - アメリカ合衆国,https://open.spotify.com/track/37y7iDayfwm3WXn5BiAoRk,https://open.spotify.com/playlist/37i9dQZEVXbLRQDuF5jeBp,2017-02-20,2022-07-12T23:56:25Z,2022/07/13,False
Location (feat. Burna Boy),Dave,トップ50 - イギリス,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI,https://open.spotify.com/playlist/37i9dQZEVXbLnolsZ8PSNw,2019-03-08,2022-07-12T23:56:24Z,2022/07/13,False
That That prod,PSY,トップ50 - 韓国,https://open.spotify.com/track/1u0BOAJnNyf6RV6B69MpMO,https://open.spotify.com/playlist/37i9dQZEVXbNxXF4SkHj9F,2022-04-29,2022-07-12T23:56:28Z,2022/07/13,False
Pelé,KG970,トップ50 - スペイン,https://open.spotify.com/track/42GxezaZ2IsakhDi6a3rsp,https://open.spotify.com/playlist/37i9dQZEVXbNFJfN1Vw8d9,2022-06-17,2022-07-12T23:56:23Z,2022/07/13,False
Envolver,Anitta,トップ50 - フランス,https://open.spotify.com/track/3FkeNbs9Zeiqkr3WkbOiGp,https://open.spotify.com/playlist/37i9dQZEVXbIPWwFssbupI,2022-04-12,2022-07-12T23:56:24Z,2022/07/13,False
BETELGEUSE,Yuuri,トップ50 - 日本,https://open.spotify.com/track/4JK1kDUdH9RTBQrrSO1QfR,https://open.spotify.com/playlist/37i9dQZEVXbKXQ4mDTEBXq,2022-01-12,2022-07-13T13:51:03Z,2022/07/14,False
Edison,WEDNESDAY CAMPANELLA,トップ50 - 日本,https://open.spotify.com/track/2wRKOmpe6I7q6k69bkjuFU,https://open.spotify.com/playlist/37i9dQZEVXbKXQ4mDTEBXq,2022-05-25,2022-07-13T13:51:03Z,2022/07/14,False
Dried Flower,Yuuri,トップ50 - 日本,https://open.spotify.com/track/4kPlQKwtPrnqLgrmmKFSlA,https://open.spotify.com/playlist/37i9dQZEVXbKXQ4mDTEBXq,2022-01-12,2022-07-13T13:51:03Z,2022/07/14,False
